date,commits,orgs,lines_added,lines_deleted,files_changed,contributors
1996-04-04,7,meyering:7,85,28,8,7
1996-04-05,14,meyering:14,132,319,15,14
1996-04-07,7,meyering:7,54,23,7,7
1996-04-08,6,meyering:6,62,20,6,6
1996-04-10,8,meyering:8,1133,25,9,8
1996-04-11,1,meyering:1,30,31,1,1
1996-04-12,1,meyering:1,1,1,1,1
1996-04-13,17,meyering:17,138,56,17,17
1996-04-14,2,meyering:2,4,4,2,2
1996-04-17,6,meyering:6,23,7,10,6
1996-04-18,1,meyering:1,10,10,1,1
1996-04-19,6,meyering:6,47,25,6,6
1996-04-20,5,meyering:5,33,13,7,5
1996-04-21,14,meyering:14,157,76,16,14
1996-04-22,7,meyering:7,79,18,9,7
1996-04-24,27,meyering:27,170,98,93,27
1996-04-25,7,meyering:7,57,16,8,7
1996-04-27,2,meyering:2,5,1,2,2
1996-04-28,4,meyering:4,34,10,5,4
1996-04-29,14,meyering:14,1786,387,15,14
1996-04-30,6,meyering:6,24,10,6,6
1996-05-01,4,meyering:4,40,14,4,4
1996-05-02,4,meyering:4,91,89,4,4
1996-05-05,15,meyering:15,182,144,15,15
1996-05-06,4,meyering:4,31,21,5,4
1996-05-07,1,meyering:1,398,504,1,1
1996-05-08,2,meyering:2,7,0,2,2
1996-05-10,8,meyering:8,290,173,9,8
1996-05-11,2,meyering:2,13,4,2,2
1996-05-12,2,meyering:2,5,5,2,2
1996-05-13,2,meyering:2,6,0,2,2
1996-05-15,4,meyering:4,59,48,5,4
1996-05-16,11,meyering:11,366,335,11,11
1996-05-17,4,meyering:4,18,5,4,4
1996-05-18,5,meyering:5,25,7,6,5
1996-05-19,8,meyering:8,106,28,8,8
1996-05-20,3,meyering:3,9,3,3,3
1996-05-21,12,meyering:12,213,160,13,12
1996-05-22,4,meyering:4,131,41,4,4
1996-05-23,6,meyering:6,71,170,6,6
1996-05-24,2,meyering:2,9,9,2,2
1996-05-28,5,meyering:5,17,10,5,5
1996-05-29,1,meyering:1,27,75,1,1
1996-05-30,9,meyering:9,99,25,9,9
1996-05-31,15,meyering:15,90,14,16,15
1996-06-01,6,meyering:6,52,21,6,6
1996-06-02,3,meyering:3,81,78,3,3
1996-06-06,1,meyering:1,2,0,1,1
1996-06-07,3,meyering:3,98,101,4,3
1996-06-08,2,meyering:2,20,0,2,2
1996-06-10,2,meyering:2,7,1,2,2
1996-06-11,4,meyering:4,33,31,4,4
1996-06-12,2,meyering:2,8,2,2,2
1996-06-14,4,meyering:4,273,137,4,4
1996-06-16,11,meyering:11,118,95,13,11
1996-06-19,22,meyering:22,131,45,22,22
1996-06-22,3,meyering:3,199,131,3,3
1996-06-23,4,meyering:4,215,128,4,4
1996-06-24,2,meyering:2,146,37,2,2
1996-06-25,10,meyering:10,104,49,11,10
1996-06-26,5,meyering:5,55,13,5,5
1996-06-27,4,meyering:4,26,0,4,4
1996-06-28,2,meyering:2,7,3,2,2
1996-06-29,13,meyering:13,70,25,13,13
1996-06-30,6,meyering:6,17,5,6,6
1996-07-01,2,meyering:2,45,20,2,2
1996-07-02,4,meyering:4,54,21,4,4
1996-07-03,11,meyering:11,46,6,11,11
1996-07-04,14,meyering:14,157,63,14,14
1996-07-05,8,meyering:8,15,5,8,8
1996-07-06,14,meyering:14,119,53,17,14
1996-07-07,1,meyering:1,1,1,1,1
1996-07-08,8,meyering:8,61,28,8,8
1996-07-09,2,meyering:2,9,1,2,2
1996-07-10,14,meyering:14,44,17,14,14
1996-07-11,5,meyering:5,127,27,9,5
1996-07-12,4,meyering:4,19,3,4,4
1996-07-13,4,meyering:4,14,7,4,4
1996-07-14,18,meyering:18,80,43,18,18
1996-07-15,15,meyering:15,384,344,90,15
1996-07-16,9,meyering:9,186,61,12,9
1996-07-17,5,meyering:5,14,11,5,5
1996-07-18,7,meyering:7,17,2,7,7
1996-07-19,4,meyering:4,15,1,4,4
1996-07-20,4,meyering:4,52,14,4,4
1996-07-21,18,meyering:18,192,44,18,18
1996-07-22,4,meyering:4,17,3,4,4
1996-07-25,1,meyering:1,1,1,1,1
1996-07-26,5,meyering:5,37,13,5,5
1996-07-27,2,meyering:2,15,0,3,2
1996-07-29,1,meyering:1,5,0,1,1
1996-07-30,1,meyering:1,1,1,1,1
1996-07-31,5,meyering:5,71,13,5,5
1996-08-01,2,meyering:2,26,11,2,2
1996-08-02,4,meyering:4,25,2,4,4
1996-08-03,4,meyering:4,47,6,4,4
1996-08-04,6,meyering:6,62,38,6,6
1996-08-05,6,meyering:6,17,15,6,6
1996-08-09,2,meyering:2,10,1,2,2
1996-08-12,7,meyering:7,1151,20,9,7
1996-08-14,1,meyering:1,9,0,1,1
1996-08-17,26,meyering:26,316,198,27,26
1996-08-18,19,meyering:19,1832,238,23,19
1996-08-19,11,meyering:11,160,99,13,11
1996-08-20,1,meyering:1,2,2,1,1
1996-08-22,2,meyering:2,13,0,2,2
1996-08-24,5,meyering:5,14,4,5,5
1996-08-25,1,meyering:1,1,1,1,1
1996-08-26,5,meyering:5,19,8,6,5
1996-08-29,2,meyering:2,73,17,19,2
1996-08-31,2,meyering:2,19,21,19,2
1996-09-01,2,meyering:2,21,0,2,2
1996-09-02,9,meyering:9,85,6,60,9
1996-09-03,2,meyering:2,8,2,2,2
1996-09-05,7,meyering:7,48,15,7,7
1996-09-06,5,meyering:5,55,42,5,5
1996-09-07,9,meyering:9,66,10,10,9
1996-09-08,7,meyering:7,93,75,7,7
1996-09-10,4,meyering:4,25,2,4,4
1996-09-16,2,meyering:2,18,0,4,2
1996-09-17,2,meyering:2,527,180,2,2
1996-09-19,8,meyering:8,2308,2143,10,8
1996-09-20,7,meyering:7,49,25,8,7
1996-09-21,5,meyering:5,210,1,7,5
1996-09-22,3,meyering:3,28,22,3,3
1996-09-23,11,meyering:11,47,130,11,11
1996-09-26,3,meyering:3,48,48,5,3
1996-09-27,4,meyering:4,43,34,4,4
1996-09-28,8,meyering:8,114,68,8,8
1996-09-30,18,meyering:18,1172,757,22,18
1996-10-01,14,meyering:14,37,11,15,14
1996-10-02,2,meyering:2,7,3,2,2
1996-10-03,2,meyering:2,12,1,2,2
1996-10-04,9,meyering:9,81,86,67,9
1996-10-05,14,meyering:14,130,51,59,14
1996-10-06,6,meyering:6,36,8,6,6
1996-10-08,12,meyering:12,138,125,17,12
1996-10-09,19,meyering:19,717,309,19,19
1996-10-10,13,meyering:13,178,49,14,13
1996-10-11,4,meyering:4,37,50,6,4
1996-10-12,11,meyering:11,129,31,15,11
1996-10-13,8,meyering:8,77,18,8,8
1996-10-14,1,meyering:1,6,0,1,1
1996-10-15,1,meyering:1,3,3,1,1
1996-10-16,4,meyering:4,57,19,4,4
1996-10-17,8,meyering:8,115,62,14,8
1996-10-18,11,meyering:11,438,105,13,11
1996-10-19,1,meyering:1,5,0,1,1
1996-10-20,9,meyering:9,235,115,12,9
1996-10-21,14,meyering:14,48,21,17,14
1996-10-22,13,meyering:13,188,157,14,13
1996-10-23,3,meyering:3,4,4,4,3
1996-10-24,3,meyering:3,63,46,4,3
1996-10-28,2,meyering:2,17,0,2,2
1996-10-29,22,meyering:22,130,91,23,22
1996-10-31,3,meyering:3,25,8,4,3
1996-11-01,4,meyering:4,116,14,4,4
