date,commits,orgs,lines_added,lines_deleted,files_changed,contributors
2014-09-30,21,rust-lang:6|gmail:5|wizy:1|bignerdranch:1|mozilla:6|ncameron:1|luqman:1,2525,9583,141,21
2014-10-01,39,rust-lang:9|fhahn:1|googlemail:1|bignerdranch:1|gmail:14|mozilla:2|jistr:1|steveklabnik:4|nikomatsakis:2|ncameron:3|pnkfx:1,1522,2158,146,39
2014-10-02,63,rust-lang:7|bnoordhuis:1|ncameron:1|gmail:14|mozilla:7|steveklabnik:2|0x539:1|alexcrichton:25|posteo:2|bignerdranch:3,2043,4918,442,63
2014-10-03,40,rust-lang:4|gmail:18|alexcrichton:9|hoeppner:1|steveklabnik:1|exyr:1|mozilla:3|bignerdranch:3,727,135,55,40
2014-10-04,22,rust-lang:9|pminten:1|gmail:9|continuation:2|telecom-paristech:1,289,100,26,22
2014-10-05,27,whanau:3|rust-lang:9|parrot:1|exyr:1|ebfe:1|gmail:7|crystae:3|ncameron:2,1122,431,99,27
2014-10-06,51,rust-lang:10|whanau:3|gmail:7|crystae:2|pnkfx:1|mozilla:5|alexcrichton:22|pernsteiner:1,5258,3980,337,51
2014-10-07,26,ncameron:3|rust-lang:7|gmail:6|mozilla:1|channeliq:1|steveklabnik:1|bignerdranch:4|alexcrichton:1|crystae:1|pnkfx:1,1275,531,52,26
2014-10-08,26,rust-lang:9|gmail:3|steveklabnik:2|mimiga:1|posteo:1|ncameron:2|mozilla:7|pnkfx:1,280,95,29,26
2014-10-09,27,veniogames:1|rust-lang:8|gmail:4|mozilla:6|nikomatsakis:2|alexcrichton:1|posteo:1|ncameron:1|pnkfx:1|mail:1|steveklabnik:1,4710,2872,728,27
2014-10-10,15,rust-lang:5|gmail:3|steveklabnik:1|alexcrichton:3|mimiga:1|mozilla:2,1488,2003,81,15
2014-10-11,28,texitoi:2|rust-lang:6|pnkfx:1|gmail:8|ebfe:4|bignerdranch:1|rjzaworski:1|rwell:1|hinge:1|students:1|whanau:2,492,1032,85,28
2014-10-12,18,gmail:9|rust-lang:4|hinge:2|alexcrichton:2|telecom-paristech:1,317,272,20,18
2014-10-13,44,telecom-paristech:1|rust-lang:11|redtown:1|exyr:1|gmail:5|pnkfx:1|epfl:1|alexcrichton:17|nikomatsakis:1|ncameron:2|mozilla:3,1948,664,36,44
