date,commits,orgs,lines_added,lines_deleted,files_changed,contributors
2016-04-10,2,gmail:1|outlook:1,3,3,2,2
2016-04-11,43,microsoft:29|gmail:12|yahoo:1|xzper:1,142033,50313,243,9
2016-04-12,26,xzper:1|yahoo:1|microsoft:22|gmail:2,2763,2401,68,7
2016-04-13,45,microsoft:27|gmail:15|xzper:1|msn:2,2176,1557,163,10
2016-04-14,32,microsoft:20|gmail:12,1068,430,90,6
2016-04-15,20,hotmail:1|gmail:7|microsoft:10|hannent:1|quandalle:1,458,361,48,11
2016-04-16,7,gmail:5|users:1|microsoft:1,112,57,20,4
2016-04-17,3,gmail:1|gladkikh:1|microsoft:1,5,2,3,3
2016-04-18,51,yahoo:5|microsoft:25|gmail:17|ntlworld:4,2865,3423,255,10
2016-04-19,69,microsoft:57|gmail:10|yahoo:1|gladkikh:1,2505,2522,185,13
2016-04-20,47,gmail:11|yahoo:1|microsoft:35,1645,829,123,10
2016-04-21,87,gmail:9|microsoft:77|gladkikh:1,9429,1628,162,9
2016-04-22,35,gmail:13|microsoft:22,1932,2157,183,9
2016-04-23,17,yahoo:3|microsoft:10|gmail:4,1001,320,66,4
2016-04-24,21,gmail:1|microsoft:18|outlook:1|yahoo:1,452,217,31,5
2016-04-25,51,quandalle:1|outlook:1|gmail:11|microsoft:37|users:1,1187,733,118,11
2016-04-26,9,yahoo:3|microsoft:5|umpox:1,157,157,17,6
2016-04-27,29,hotmail:1|microsoft:21|gmail:7,465,377,78,9
2016-04-28,29,microsoft:26|gmail:3,1741,756,359,7
2016-04-29,34,microsoft:31|gmail:3,773,807,58,6
2016-04-30,20,microsoft:20,2241,2352,107,2
2016-05-01,2,microsoft:2,309,590,25,1
2016-05-02,51,microsoft:38|yahoo:1|gmail:12,3034,3026,310,8
2016-05-03,32,microsoft:20|yahoo:6|gmail:6,1464,733,95,6
2016-05-04,62,yahoo:5|gmail:8|microsoft:49,2373,693,151,8
2016-05-05,3,microsoft:2|gmail:1,115,135,10,2
2016-05-06,49,microsoft:35|gmail:14,2827,3388,240,4
2016-05-08,1,microsoft:1,3,0,1,1
2016-05-09,23,yahoo:4|microsoft:17|gmail:2,835,436,47,7
2016-05-10,49,microsoft:33|gmail:10|yahoo:6,5767,2313,117,7
2016-05-11,49,yahoo:1|microsoft:40|gmail:8,1176,770,101,5
2016-05-12,40,microsoft:34|gmail:5|yahoo:1,1269,773,101,8
2016-05-13,60,microsoft:54|gmail:6,1970,1632,130,6
2016-05-14,2,microsoft:1|gmail:1,3,4,2,2
2016-05-15,4,yahoo:1|microsoft:2|gmail:1,463,122,9,3
2016-05-16,26,microsoft:26,1053,655,67,5
2016-05-17,52,yahoo:4|microsoft:39|gmail:9,2292,1506,136,9
2016-05-18,59,microsoft:57|gmail:2,2318,1493,152,7
2016-05-19,62,gmail:7|microsoft:54|users:1,3447,5380,397,11
2016-05-20,57,microsoft:50|gmail:7,10195,5671,234,9
2016-05-21,20,microsoft:16|gmail:4,11498,8958,217,4
2016-05-22,16,microsoft:16,1339,1368,161,3
2016-05-23,67,yahoo:7|microsoft:53|gmail:7,5600,1568,158,11
2016-05-24,26,microsoft:24|gmail:1|emerson:1,1203,302,60,7
2016-05-25,52,microsoft:40|gmail:9|marvinhagemeister:1|emerson:2,3170,2485,190,12
2016-05-26,55,microsoft:54|gmail:1,3908,691,276,10
2016-05-27,40,microsoft:38|gmail:1|outlook:1,2160,1824,122,9
2016-05-28,2,microsoft:1|gmail:1,220,33,8,2
2016-05-29,2,microsoft:2,1,5,2,1
2016-05-30,59,gmail:12|microsoft:42|yahoo:4|outlook:1,3580,1451,175,11
2016-05-31,42,gmail:8|microsoft:34,2266,1427,114,8
2016-06-01,61,microsoft:55|gmail:6,3749,3550,531,9
