date,commits,orgs,lines_added,lines_deleted,files_changed,contributors
2000-09-14,7,debian:2|codepoet:4|gnu:1,190,106,18,7
2000-09-15,9,gnu:5|lbox:1|debian:3,179,159,19,9
2000-09-18,3,ihug:3,26,70,6,3
2000-09-19,7,codepoet:4|ihug:1|debian:2,447,73,17,7
2000-09-20,4,debian:2|codepoet:2,476,22,19,4
2000-09-21,11,codepoet:11,340,68,26,11
2000-09-22,10,codepoet:6|debian:4,2293,1897,31,10
2000-09-23,8,codepoet:8,236,224,14,8
2000-09-24,7,codepoet:7,599,126,13,7
2000-09-25,8,codepoet:8,552,1353,247,8
2000-09-26,8,codepoet:8,1070,950,13,8
2000-09-27,4,debian:4,201,477,27,4
2000-09-28,2,lbox:1|gnu:1,62,46,6,2
2000-09-29,1,ihug:1,1504,3142,2,1
2000-10-01,1,codepoet:1,1,1,1,1
2000-10-02,1,codepoet:1,20,4,2,1
2000-10-03,1,codepoet:1,463,42,3,1
2000-10-04,2,ihug:1|codepoet:1,144,170,4,2
2000-10-09,4,codepoet:3|lineo:1,323,15,18,4
2000-10-12,2,codepoet:2,52,48,8,2
2000-10-13,3,debian:3,74,74,6,3
2000-10-16,1,debian:1,0,5,1,1
2000-10-19,2,debian:1|lineo:1,50,84,12,2
2000-10-23,2,debian:2,52,52,10,2
2000-10-25,11,lineo:1|ihug:1|debian:9,1017,1006,30,11
2000-10-26,2,codepoet:2,4,4,4,2
2000-10-27,2,codepoet:2,11,5,5,2
2000-10-28,3,debian:3,68,14,6,3
2000-10-29,1,codepoet:1,0,2,2,1
2000-10-30,1,codepoet:1,19,65,6,1
2000-11-02,1,codepoet:1,20,18,2,1
2000-11-03,3,lineo:3,186,162,8,3
2000-11-07,1,codepoet:1,74,104,8,1
2000-11-08,2,debian:2,58,78,6,2
2000-11-14,8,codepoet:7|lineo:1,594,548,25,8
2000-11-17,9,codepoet:5|lineo:4,391,246,31,9
2000-11-18,3,debian:3,54,56,6,3
2000-11-22,2,debian:1|lineo:1,214,64,3,2
2000-11-29,10,codepoet:10,606,273,30,10
2000-11-30,5,codepoet:3|debian:2,565,847,19,5
2000-12-01,10,debian:1|codepoet:9,1341,815,160,10
2000-12-02,2,codepoet:2,51,58,6,2
2000-12-04,3,codepoet:3,70,7,8,3
2000-12-05,6,debian:2|lineo:4,71,75,14,6
2000-12-06,8,debian:2|codepoet:6,621,285,28,8
2000-12-07,9,codepoet:3|debian:5|lineo:1,1299,1079,174,9
2000-12-08,7,codepoet:7,233,99,20,7
2000-12-09,7,codepoet:5|ihug:2,251,93,20,7
2000-12-10,3,ihug:2|codepoet:1,252,115,11,3
2000-12-11,13,codepoet:12|debian:1,140,161,31,13
2000-12-12,11,codepoet:11,87,72,24,11
2000-12-13,12,codepoet:10|debian:1|lineo:1,272,214,41,12
2000-12-14,3,debian:2|codepoet:1,47,52,5,3
2000-12-15,5,debian:3|ihug:2,355,760,11,5
2000-12-18,5,debian:3|codepoet:2,2414,2089,77,5
2000-12-19,5,debian:2|lineo:3,247,99,10,5
2000-12-20,7,codepoet:5|debian:1|lineo:1,220,567,18,7
2000-12-21,1,codepoet:1,213,111,3,1
2000-12-22,2,debian:1|codepoet:1,250,449,53,2
2000-12-26,1,debian:1,2,2,2,1
2000-12-30,1,debian:1,8,6,5,1
2001-01-02,7,codepoet:3|debian:2|ihug:2,458,228,24,7
2001-01-03,7,codepoet:2|ihug:3|debian:2,234,182,12,7
2001-01-04,9,lineo:3|debian:2|codepoet:4,273,233,23,9
2001-01-05,8,debian:2|lineo:1|codepoet:5,709,586,20,8
2001-01-09,1,lineo:1,0,23,1,1
2001-01-13,1,debian:1,10,4,2,1
2001-01-16,1,codepoet:1,10,2,1,1
2001-01-17,2,debian:2,34,22,4,2
2001-01-18,2,debian:2,104,110,21,2
2001-01-20,10,ihug:2|codepoet:8,833,799,22,10
2001-01-21,1,codepoet:1,1,1,1,1
2001-01-22,7,codepoet:4|debian:2|bravegnuworld:1,607,275,35,7
2001-01-23,3,codepoet:1|lineo:2,676,632,79,3
2001-01-24,13,lineo:1|codepoet:12,343,301,55,13
2001-01-25,12,codepoet:10|lineo:2,291,71,38,12
