date,commits,orgs,lines_added,lines_deleted,files_changed,contributors
2019-07-02,45,users:21|gmail:6|google:9|redhat:3|microsoft:2|vmware:1|tencent:1|draveness:1|alum:1,4533,3406,243,45
2019-07-03,61,zte:2|gmail:5|wx:1|pi:1|microsoft:2|google:6|users:31|arm:1|vmware:5|infoblox:4|amazon:1|qq:1|redhat:1,1422,664,94,61
2019-07-04,52,zte:2|draveness:4|hotmail:3|gmail:5|ts:1|vmware:2|users:17|google:6|infosys:1|beyondcent:1|intel:1|microsoft:1|baidu:2|126:1|cloudbasesolutions:1|pi:1|huawei:1|qq:2,8838,842,171,52
2019-07-05,34,gmail:4|beyondcent:1|baidu:6|zte:1|users:19|vmware:1|globant:1|cloudbasesolutions:1,571,504,52,34
2019-07-06,6,gmail:5|users:1,134,13,9,6
2019-07-07,12,gmail:2|users:1|beyondcent:1|draveness:2|ugedal:2|vmware:1|google:3,597,243,71,12
2019-07-08,60,k8s:9|draveness:1|gmail:10|qq:1|hotmail:1|pi:1|users:23|us:2|ugedal:1|redhat:3|google:7|vmware:1,3779,893,104,60
2019-07-09,58,beyondcent:2|ts:1|users:31|gmail:8|google:9|ii:1|vmware:2|baidu:1|intel:1|redhat:2,7429,1627,105,58
2019-07-10,60,users:28|gmail:7|beyondcent:1|redhat:6|google:7|vmware:1|cloudbasesolutions:1|pivotal:1|microsoft:1|ii:2|uber:1|intel:1|huawei:1|baidu:1|ibm:1,2436,606,100,60
2019-07-11,61,google:12|outlook:1|163:1|users:32|tencent:1|gmail:8|vmware:4|huawei:1|india:1,4482,6351,199,61
2019-07-12,49,zte:1|gmail:5|ii:2|tigera:1|users:20|google:8|redhat:1|baidu:3|beyondcent:2|amazon:1|vmware:1|qq:1|hotmail:3,6014,1273,155,49
2019-07-13,9,users:4|gmail:5,1959,819,75,9
2019-07-14,10,google:1|gmail:4|users:3|draveness:1|4ege:1,50,361,28,10
2019-07-15,60,ii:3|gmail:3|google:15|users:25|arm:1|uber:7|amazon:1|alum:1|ibm:1|163:3,737,448,92,60
2019-07-16,61,gmail:5|beyondcent:2|users:20|google:22|redhat:7|ii:1|vmware:1|us:1|qq:1|tencent:1,3862,913,167,61
2019-07-17,41,mellanox:1|intel:4|k8s:1|users:18|gmail:3|google:7|redhat:3|microsoft:1|tencent:1|us:1|qq:1,2466,236,68,41
2019-07-18,50,gmail:5|draveness:1|users:17|k8s:3|nvidia:6|tencent:2|google:8|redhat:1|amazon:1|ibm:2|intel:2|spotify:1|us:1,4103,2274,235,50
2019-07-19,35,tencent:1|redhat:5|users:12|google:10|alum:1|ibm:2|intel:1|huawei:1|gmail:1|draveness:1,1673,1820,136,35
2019-07-20,6,users:2|google:1|redhat:1|ibm:1|gmail:1,55,45,12,6
2019-07-21,3,users:2|judeikis:1,10,5,1,3
2019-07-22,39,gmail:4|pi:1|baidu:1|microsoft:3|redhat:3|users:10|google:11|daocloud:1|ibm:3|munnelly:1|arm:1,19794,7009,148,39
2019-07-23,49,zlab:1|baidu:2|users:14|alibaba-inc:5|beyondcent:1|ieevee:1|pivotal:2|tencent:1|gmail:9|google:7|draveness:1|ibm:1|cn:1|portworx:2|intel:1,988,421,77,49
2019-07-24,64,gmail:3|intel:6|redhat:2|users:18|google:20|munnelly:2|daocloud:4|vmware:2|ibm:1|cloudbasesolutions:1|pi:1|quobyte:3|us:1,112266,49292,502,64
2019-07-25,73,draveness:1|hotmail:4|daocloud:1|gmail:6|google:12|redhat:5|users:30|intel:6|vmware:1|outlook:1|microsoft:1|ibm:1|us:1|nvidia:1|tencent:1|ugedal:1,112484,1398,317,73
2019-07-26,60,daocloud:1|beyondcent:2|intel:2|users:27|google:13|gmail:4|vmware:1|redhat:3|ugedal:2|ibm:1|cn:1|163:1|munnelly:1|qq:1,1637,850,101,60
2019-07-27,18,wx:2|users:5|vmware:7|gmail:1|google:2|redhat:1,2836,318,176,18
2019-07-28,10,beyondcent:1|ieevee:1|mellanox:1|users:2|google:2|qq:1|outlook:1|draveness:1,1151,1126,268,10
2019-07-29,39,gmail:9|microsoft:4|vmware:3|google:8|users:10|cn:2|redhat:1|outlook:1|tencent:1,3898,1457,136,39
2019-07-30,67,gmail:5|users:32|k8s:1|vmware:3|google:16|ibm:1|toph:1|qq:1|redhat:1|pi:1|intel:3|seznam:1|zlab:1,14388,1863,276,67
2019-07-31,78,wx:2|ts:2|users:33|gmail:9|beyondcent:1|redhat:7|google:14|pi:1|alibaba-inc:1|microsoft:2|draveness:3|beatport:1|intel:1|ugedal:1,37206,30837,736,78
